term,n,freq,doc_freq,PMI,LRent,in_reference,status
sống động đến,3,3,3,6.41,8.852,False,new
cho thấy mức,3,3,3,6.409,10.459,False,new
duy nhất là,3,4,4,6.408,10.191,False,new
Quốc hội đã,3,3,3,6.408,8.69,False,new
kể đến sự,3,3,2,6.408,9.232,False,new
nhưng năm nay,3,4,4,6.407,10.807,False,new
kết nối của,3,4,4,6.407,11.1,False,new
một mục tiêu,3,3,3,6.407,8.778,False,new
biết đến với,3,13,11,6.406,9.083,False,new
Đây là giải,3,6,6,6.406,9.467,False,new
công ty lớn,3,3,3,6.406,9.371,False,new
là ông Nguyễn,3,3,3,6.406,9.537,False,new
thành viên của,3,27,21,6.405,10.694,False,new
quan đến việc,3,7,7,6.405,10.19,False,new
từ điểm trở,3,5,4,6.405,7.659,False,new
rằng những dự,3,4,2,6.405,6.612,False,new
những gì chúng,3,3,3,6.405,6.869,False,new
thể chúng ta,3,3,3,6.405,6.281,False,new
doanh nghiệp và,3,19,15,6.404,10.921,False,new
đầu thị trường,3,4,3,6.404,9.914,False,new
đã hoàn toàn,3,3,3,6.404,10.344,False,new
chỉ dành cho,3,3,3,6.404,10.338,False,new
có thể kiếm,3,6,5,6.403,9.607,False,new
sự kiện ra,3,6,5,6.403,9.597,False,new
chính thức vào,3,4,3,6.403,10.247,False,new
nhiều người hiểu,3,3,3,6.403,8.729,False,new
phải sống trong,3,6,4,6.402,9.385,False,new
biệt là màn,3,3,3,6.402,3.633,False,new
thứ hai được,3,3,3,6.402,10.274,False,new
thiết kế cho,3,5,5,6.401,9.857,False,new
trang công nghệ,3,4,4,6.401,9.013,False,new
chức những con,3,4,2,6.401,5.224,False,new
triệu người theo,3,3,3,6.401,9.078,False,new
thị trường để,3,5,5,6.4,10.156,False,new
Đây không chỉ,3,4,4,6.4,10.183,False,new
có thể tránh,3,3,3,6.4,9.566,False,new
Việt Nam là,3,30,24,6.399,10.662,False,new
ra mắt những,3,8,6,6.399,9.831,False,new
của nhân vật,3,6,6,6.399,10.53,False,new
nhân viên tại,3,3,3,6.399,9.616,False,new
chủ đề được,3,3,3,6.399,10.719,False,new
người dùng tập,3,3,3,6.399,7.944,False,new
xuất hiện của,3,29,25,6.398,9.917,False,new
đã giành được,3,6,5,6.398,12.114,False,new
để sản xuất,3,9,9,6.397,10.044,False,new
kinh tế trong,3,6,4,6.397,9.515,False,new
thấp có thể,3,4,4,6.397,9.495,False,new
đổi số tại,3,4,4,6.397,7.966,False,new
tiếng nói của,3,3,2,6.397,9.527,False,new
gặp một số,3,3,3,6.397,9.799,False,new
phát điện cho,3,6,2,6.396,10.294,False,new
được bán ra,3,14,10,6.395,10.765,False,new
lý để phát,3,4,4,6.395,5.645,False,new
đối thủ với,3,3,3,6.395,10.529,False,new
một thành viên,3,14,12,6.394,10.132,False,new
xuất hiện vào,3,7,7,6.394,8.787,False,new
hàng có nhu,3,4,4,6.394,4.685,False,new
kỳ năm trước,3,3,2,6.394,8.315,False,new
người dùng Việt,3,10,7,6.393,6.829,False,new
phát triển cho,3,7,7,6.393,10.294,False,new
tốt hơn nhiều,3,3,3,6.393,10.248,False,new
công nghệ máy,3,5,3,6.392,9.564,False,new
suốt một năm,3,5,5,6.392,7.601,False,new
giá trị cho,3,4,4,6.392,9.283,False,new
sự ra mắt,3,4,4,6.392,9.221,False,new
tháng sau khi,3,3,3,6.392,9.748,False,new
của mùa giải,3,3,3,6.392,10.559,False,new
các thế hệ,3,11,11,6.391,8.283,False,new
với thế hệ,3,11,11,6.391,8.89,False,new
đẹp nhất để,3,3,2,6.391,9.099,False,new
dự thi ở,3,3,3,6.391,10.109,False,new
Việt Nam sau,3,3,3,6.39,8.796,False,new
doanh nghiệp công,3,7,5,6.389,7.615,False,new
doanh nghiệp trên,3,4,3,6.389,9.253,False,new
đối thủ có,3,4,4,6.389,9.526,False,new
có đối thủ,3,4,4,6.389,10.31,False,new
thương lượng với,3,5,3,6.388,10.367,False,new
hợp đồng chỉ,3,3,3,6.388,8.172,False,new
chuẩn bị được,3,4,4,6.387,9.596,False,new
được chuẩn bị,3,4,3,6.387,11.576,False,new
một trong những,3,215,149,6.386,10.335,False,new
ra mắt trong,3,10,9,6.386,9.271,False,new
thể hiện tài,3,5,5,6.386,5.522,False,new
ảnh của mình.,3,4,4,6.386,8.249,False,new
là tên tuổi,3,3,3,6.385,10.34,False,new
Đó là sự,3,3,3,6.385,9.547,False,new
trong sự kiện,3,14,12,6.384,11.492,False,new
trong số đó,3,17,16,6.383,10.752,False,new
được hướng đi,3,3,3,6.383,10.768,False,new
còn khiến nhiều,3,3,3,6.383,10.516,False,new
mà họ đã,3,7,5,6.382,11.276,False,new
họ đều có,3,4,4,6.382,9.163,False,new
tổ chức là,3,4,4,6.382,9.808,False,new
các sáng kiến,3,3,3,6.382,9.141,False,new
tìm ra sản,3,3,3,6.382,6.392,False,new
để mọi người,3,10,10,6.381,11.425,False,new
những đánh giá,3,5,5,6.381,9.317,False,new
khi nói đến,3,5,5,6.381,10.78,False,new
ra đời những,3,4,4,6.381,9.831,False,new
những khoản đầu,3,3,2,6.381,8.629,False,new
với công suất,3,7,7,6.38,10.08,False,new
trước khi bạn,3,4,2,6.38,10.113,False,new
lại hình ảnh,3,4,4,6.38,9.479,False,new
doanh nghiệp cũng,3,5,5,6.379,8.372,False,new
toàn bộ những,3,5,4,6.379,9.383,False,new
được những nét,3,4,4,6.379,9.572,False,new
dùng một lần,3,4,2,6.379,5.909,False,new
đây cũng rất,3,3,3,6.379,8.563,False,new
không ít người,3,8,8,6.378,10.985,False,new
thương hiệu và,3,8,8,6.378,11.484,False,new
"trong năm qua,",3,6,6,6.378,10.935,False,new
chính của Google,3,4,2,6.378,9.239,False,new
hơn với nguồn,3,3,3,6.378,8.832,False,new
của nữ diễn,3,3,2,6.378,10.016,False,new
thế giới với,3,13,13,6.377,10.169,False,new
và cơ sở,3,5,5,6.377,9.707,False,new
công nghệ tự,3,5,3,6.377,9.401,False,new
thi đấu với,3,3,3,6.377,9.548,False,new
lại ở việc,3,8,7,6.376,10.611,False,new
những phẩm chất,3,4,4,6.376,7.566,False,new
mới đây đã,3,7,7,6.375,10.772,False,new
với vị tỷ,3,4,2,6.375,8.892,False,new
chính như bán,3,3,3,6.375,9.472,False,new
"động của mình,",3,3,2,6.375,7.892,False,new
một năm tuyệt,3,5,3,6.374,7.187,False,new
tuổi đến từ,3,5,5,6.374,9.464,False,new
thể dẫn đến,3,4,4,6.374,7.738,False,new
và đúng ngày,3,4,2,6.374,12.769,False,new
tỷ USD của,3,3,2,6.374,10.631,False,new
một số nguồn,3,3,2,6.374,8.458,False,new
sẽ được vinh,3,4,4,6.373,8.045,False,new
và cơ hội,3,11,9,6.372,12.312,False,new
ngoài không đến,3,6,2,6.372,9.101,False,new
ta sẽ kết,3,4,2,6.372,5.271,False,new
nó vẫn có,3,4,4,6.372,9.279,False,new
giúp tạo ra,3,3,3,6.372,9.793,False,new
Nếu bạn có,3,3,3,6.372,9.748,False,new
CES có thể,3,3,3,6.372,7.95,False,new
giá cao hơn,3,3,3,6.372,8.906,False,new
của nước Mỹ,3,3,3,6.372,10.996,False,new
dự báo của,3,6,6,6.371,10.911,False,new
gây ra sự,3,3,3,6.371,9.712,False,new
công ty sản,3,6,5,6.37,7.092,False,new
bộ phim có,3,6,6,6.37,9.093,False,new
và trao giải,3,4,4,6.37,11.182,False,new
con số hơn,3,3,3,6.369,9.579,False,new
sau khi con,3,3,3,6.369,9.361,False,new
cách làm việc,3,3,3,6.369,9.59,False,new
tiếp tục có,3,6,6,6.368,9.269,False,new
năng làm việc,3,5,4,6.368,8.678,False,new
tư tại Việt,3,4,3,6.368,3.963,False,new
việc đầu tư,3,4,4,6.368,8.909,False,new
giá cao ở,3,4,4,6.367,9.376,False,new
sau khi bị,3,5,5,6.366,11.31,False,new
điểm chuẩn các,3,4,2,6.366,9.878,False,new
cả các lĩnh,3,3,2,6.366,4.957,False,new
phẩm trong hạng,3,3,3,6.365,4.391,False,new
một thị trường,3,9,7,6.364,9.991,False,new
khởi đầu không,3,3,3,6.364,9.23,False,new
có thể lựa,3,7,7,6.363,6.426,False,new
Đó là những,3,6,6,6.363,9.885,False,new
ứng dụng cũng,3,3,3,6.362,8.27,False,new
những xe bán,3,3,3,6.362,9.074,False,new
thống trị của,3,3,3,6.361,7.826,False,new
sau một thời,3,10,10,6.36,8.528,False,new
có doanh thu,3,9,7,6.36,9.681,False,new
toàn bộ các,3,6,6,6.36,9.349,False,new
đến cho khán,3,5,5,6.36,6.177,False,new
các ứng viên,3,5,2,6.36,10.454,False,new
có thể đem,3,4,4,6.36,8.066,False,new
doanh thu từ,3,3,3,6.36,9.787,False,new
cho biết mình,3,3,3,6.36,11.082,False,new
chỉ mang lại,3,3,3,6.36,10.389,False,new
mình một cách,3,6,5,6.359,9.31,False,new
cuộc chơi của,3,5,5,6.359,10.339,False,new
duy nhất của,3,5,5,6.359,10.521,False,new
có thứ gì,3,3,3,6.359,10.267,False,new
thời điểm ra,3,8,7,6.358,9.478,False,new
quyết định của,3,7,7,6.358,9.983,False,new
của số đông,3,4,4,6.358,10.563,False,new
khi thông tin,3,3,3,6.358,10.172,False,new
đã đạt được,3,21,16,6.357,12.114,False,new
và máy tính,3,9,5,6.357,11.53,False,new
với chúng tôi,3,8,8,6.357,10.334,False,new
các tác phẩm,3,8,7,6.357,10.316,False,new
sản xuất mới,3,4,4,6.357,9.2,False,new
là để tránh,3,3,3,6.357,9.52,False,new
thể hiện bản,3,6,6,6.356,6.879,False,new
công bố chính,3,3,3,6.356,9.109,False,new
một năm qua.,3,3,3,6.356,9.147,False,new
nhiều thể loại,3,3,3,6.356,9.193,False,new
đối thủ trong,3,3,3,6.356,9.742,False,new
các máy chủ,3,3,2,6.356,8.914,False,new
về hoạt động,3,3,3,6.355,10.936,False,new
cho những chuyến,3,3,2,6.355,8.681,False,new
đầu trong lĩnh,3,7,7,6.354,5.594,False,new
các ông lớn,3,6,6,6.354,9.369,False,new
nhất quyết không,3,5,4,6.354,9.367,False,new
vực và hướng,3,3,2,6.354,5.136,False,new
những người hâm,3,3,3,6.354,5.454,False,new
mới để thay,3,3,3,6.354,7.315,False,new
và đánh giá,3,10,9,6.353,11.666,False,new
đã đề xuất,3,5,3,6.353,9.948,False,new
hẹn sẽ là,3,4,4,6.353,7.207,False,new
một màn trình,3,4,4,6.352,10.04,False,new
cho người xem,3,11,9,6.351,10.67,False,new
của năm 2017.,3,3,3,6.351,10.386,False,new
có quá nhiều,3,17,16,6.35,11.133,False,new
những con số,3,11,10,6.35,10.321,False,new
với giá triệu,3,7,6,6.35,9.922,False,new
chắn sẽ là,3,5,5,6.35,6.609,False,new
chuyển thể từ,3,6,6,6.349,10.3,False,new
những nhà cung,3,3,3,6.349,6.492,False,new
ra USD để,3,3,3,6.349,10.046,False,new
nước và quốc,3,9,7,6.348,6.822,False,new
nhà mạng đã,3,3,2,6.348,9.827,False,new
điểm tuyệt của,3,3,3,6.348,10.604,False,new
bắt đầu với,3,9,9,6.347,10.518,False,new
phẩm xuất hiện,3,3,3,6.347,6.008,False,new
cuộc sống và,3,5,4,6.346,10.991,False,new
được truyền thông,3,4,4,6.346,9.079,False,new
kỹ năng của,3,4,4,6.346,10.465,False,new
là điều dễ,3,4,4,6.346,8.799,False,new
được cảm tình,3,3,3,6.346,9.057,False,new
cũng trang bị,3,3,3,6.346,11.858,False,new
sách những việc,3,3,3,6.345,7.509,False,new
có thể cân,3,3,3,6.345,8.046,False,new
có thể tự,3,24,21,6.344,9.935,False,new
trường học trên,3,6,2,6.344,7.892,False,new
rằng mình đã,3,3,3,6.344,8.986,False,new
này dẫn đến,3,3,3,6.344,10.936,False,new
sản phẩm có,3,24,23,6.343,9.239,False,new
diễn ra từ,3,11,11,6.343,10.006,False,new
thế giới sẽ,3,7,5,6.343,9.231,False,new
điều hành của,3,16,13,6.342,10.86,False,new
khách hàng có,3,14,14,6.342,9.136,False,new
hơn năm kinh,3,8,8,6.342,7.597,False,new
rất nhiều nhà,3,6,6,6.342,9.695,False,new
có thể mong,3,7,3,6.341,8.339,False,new
trong nhiều lĩnh,3,7,7,6.341,7.133,False,new
doanh nghiệp sẽ,3,6,5,6.341,8.866,False,new
triển của ngành,3,6,5,6.341,6.429,False,new
năng suất của,3,4,4,6.341,9.134,False,new
đến kể từ,3,3,3,6.341,11.015,False,new
đối với từng,3,3,3,6.341,9.628,False,new
đối với tập,3,4,2,6.34,8.051,False,new
thể hiện mục,3,3,3,6.34,5.451,False,new
còn cao hơn,3,3,3,6.34,9.995,False,new
bản thân có,3,3,3,6.34,8.8,False,new
toàn cầu và,3,9,9,6.339,10.727,False,new
từng đến Việt,3,3,3,6.339,6.45,False,new
đã vô cùng,3,3,3,6.338,11.528,False,new
là tiền đề,3,4,4,6.337,10.248,False,new
gia vào quá,3,3,3,6.337,7.08,False,new
bộ phim của,3,8,6,6.336,10.559,False,new
ra khá nhiều,3,3,3,6.336,9.772,False,new
có đại diện,3,3,3,6.336,10.133,False,new
Với hơn năm,3,3,3,6.336,10.805,False,new
văn bản và,3,3,3,6.335,11.276,False,new
chỉ đạo của,3,8,7,6.334,11.233,False,new
gia trên toàn,3,4,4,6.334,7.091,False,new
Trong khi cả,3,3,3,6.334,10.907,False,new
của khoa học,3,5,3,6.333,11.858,False,new
của tổ chức,3,5,4,6.333,11.323,False,new
những thứ mình,3,4,4,6.333,9.623,False,new
khi giá bán,3,3,2,6.333,9.585,False,new
ý thức được,3,3,3,6.333,9.673,False,new
diễn viên trong,3,8,8,6.332,9.235,False,new
thiết kế với,3,6,6,6.332,10.288,False,new
đầu đến cuối,3,3,2,6.332,7.091,False,new
của người tuổi,3,28,4,6.329,11.206,False,new
là khoản đầu,3,5,4,6.329,9.488,False,new
điểm thi tại,3,5,5,6.329,9.773,False,new
khi nói về,3,4,4,6.329,11.029,False,new
nước trên thế,3,4,4,6.329,7.761,False,new
người sáng tạo,3,5,3,6.328,8.768,False,new
chuyên gia đã,3,4,4,6.328,9.943,False,new
để thay thế,3,3,2,6.328,9.556,False,new
sản phẩm chính,3,5,5,6.327,8.465,False,new
công nghệ đặc,3,3,3,6.327,6.721,False,new
tại Mỹ đã,3,3,3,6.327,11.285,False,new
người dùng sẽ,3,17,16,6.326,9.484,False,new
có thể gặp,3,8,5,6.326,9.481,False,new
đây cho thấy,3,3,3,6.326,9.468,False,new
và sau trận,3,3,3,6.326,10.404,False,new
tới sản phẩm,3,3,3,6.326,9.904,False,new
với dự báo,3,3,3,6.326,9.799,False,new
đã tạo ra,3,21,19,6.325,11.187,False,new
các đơn hàng,3,5,4,6.325,10.231,False,new
là địa điểm,3,4,4,6.325,10.752,False,new
được sức ảnh,3,4,2,6.325,10.362,False,new
cấu hình và,3,3,3,6.325,10.339,False,new
coi là một,3,6,6,6.324,8.025,False,new
"đó, đây là",3,6,6,6.324,9.046,False,new
thực tế không,3,5,5,6.324,10.007,False,new
rất nhiều cuộc,3,3,3,6.324,8.758,False,new
thứ mà nhiều,3,3,3,6.324,9.78,False,new
sẽ được gửi,3,3,3,6.324,9.409,False,new
trao giải là,3,3,3,6.324,8.811,False,new
thực hiện những,3,13,9,6.323,10.627,False,new
và quốc tế,3,7,7,6.323,12.329,False,new
AI có thể,3,7,3,6.323,9.567,False,new
đến lương của,3,4,2,6.323,11.496,False,new
công nghệ chiến,3,3,3,6.323,7.901,False,new
chính thức tại,3,3,3,6.323,10.546,False,new
của dòng máy,3,3,3,6.323,10.918,False,new
giữa các thiết,3,3,3,6.323,6.273,False,new
không gian triển,3,4,3,6.322,10.212,False,new
các cuộc đánh,3,3,3,6.322,6.878,False,new
phố này với,3,3,3,6.322,7.066,False,new
ta đã thấy,3,3,3,6.322,7.134,False,new
các năm trước.,3,3,3,6.322,9.438,False,new
sản xuất và,3,27,19,6.321,11.358,False,new
ta sẽ phải,3,5,3,6.321,7.497,False,new
có ý kiến,3,3,3,6.321,9.677,False,new
tưởng và thiết,3,3,2,6.321,4.434,False,new
trong toàn bộ,3,6,4,6.32,10.544,False,new
thực hiện việc,3,4,4,6.32,10.862,False,new
của chiến dịch,3,4,4,6.32,9.947,False,new
trong cửa hàng,3,3,3,6.32,11.373,False,new
trí công việc,3,4,4,6.319,8.304,False,new
và thành phố,3,4,4,6.319,11.382,False,new
lên các mẫu,3,3,3,6.319,9.489,False,new
và ngoài nước,3,4,4,6.318,12.061,False,new
theo học tại,3,4,2,6.318,10.734,False,new
học sinh trường,3,3,2,6.317,9.362,False,new
trở thành công,3,8,8,6.316,8.405,False,new
trao giải của,3,4,4,6.316,9.142,False,new
tốt nhất trên,3,3,3,6.316,9.984,False,new
sinh mạng của,3,6,5,6.315,9.84,False,new
tế cho thấy,3,3,3,6.315,7.087,False,new
hiện những bước,3,3,3,6.315,7.072,False,new
doanh nghiệp trong,3,11,9,6.314,9.016,False,new
diễn ra ở,3,7,6,6.314,9.684,False,new
các đại lý,3,4,4,6.314,10.11,False,new
mỗi khi ra,3,3,3,6.314,9.724,False,new
của dòng điện,3,3,2,6.314,9.921,False,new
quốc tế với,3,4,4,6.313,10.43,False,new
số thế giới,3,3,3,6.313,8.733,False,new
là thiết bị,3,16,8,6.312,11.465,False,new
giá trị trong,3,5,5,6.312,8.926,False,new
đây là chiếc,3,5,4,6.312,8.778,False,new
doanh nghiệp đầu,3,4,4,6.311,7.918,False,new
công nghệ nào,3,3,3,6.311,9.573,False,new
triệu người trên,3,7,4,6.31,9.375,False,new
Họ có thể,3,3,3,6.31,9.908,False,new
diễn ra trong,3,23,20,6.309,9.235,False,new
đầu phát triển,3,3,3,6.309,9.135,False,new
với tính chất,3,3,3,6.309,8.54,False,new
và xác định,3,3,3,6.309,12.375,False,new
phá này đã,3,3,3,6.309,8.354,False,new
cho những nỗ,3,4,4,6.308,6.568,False,new
thủ sinh năm,3,3,3,6.308,8.332,False,new
nay đã tăng,3,3,3,6.308,6.219,False,new
cho nhà máy,3,7,2,6.307,10.651,False,new
mắt vào đầu,3,3,2,6.307,5.657,False,new
Một số công,3,3,3,6.307,9.0,False,new
Quốc tế trong,3,3,3,6.307,8.262,False,new
có thể nghe,3,8,8,6.306,10.094,False,new
Việt Nam chúng,3,3,3,6.306,6.883,False,new
như bán hàng,3,3,3,6.306,10.584,False,new
người không khỏi,3,3,3,6.306,9.224,False,new
hợp với mọi,3,5,5,6.305,6.868,False,new
đó sản phẩm,3,3,3,6.305,9.41,False,new
toàn cầu được,3,5,5,6.304,9.817,False,new
cần phải đầu,3,3,3,6.304,8.301,False,new
này gần như,3,3,3,6.304,11.495,False,new
với thế giới,3,12,12,6.303,10.37,False,new
có gì đó,3,5,5,6.302,10.146,False,new
hai trong toàn,3,4,2,6.302,8.466,False,new
quốc gia về,3,3,3,6.302,10.433,False,new
tại sao không,3,4,4,6.301,10.798,False,new
thành công ngoài,3,3,3,6.301,9.565,False,new
các đồng tiền,3,5,5,6.3,9.832,False,new
"chỉ có vậy,",3,3,3,6.3,9.775,False,new
để đạt được,3,13,13,6.299,12.21,False,new
cũng được trang,3,13,9,6.299,9.757,False,new
Google có thể,3,5,4,6.299,9.321,False,new
bước vào năm,3,4,4,6.299,9.249,False,new
hỏi được nhiều,3,4,4,6.299,7.684,False,new
được thay đổi,3,3,3,6.299,10.154,False,new
ra thành từng,3,3,2,6.298,9.157,False,new
đầu tư tại,3,5,4,6.297,10.12,False,new
và cộng đồng,3,4,4,6.297,11.84,False,new
sẽ làm gì,3,3,3,6.297,10.34,False,new
các thành viên,3,14,13,6.296,10.454,False,new
của Đại học,3,8,8,6.296,11.858,False,new
là sự lựa,3,6,6,6.296,6.38,False,new
lập vào năm,3,5,4,6.296,8.345,False,new
nên có khả,3,4,4,6.296,4.773,False,new
đầu hoạt động,3,3,3,6.296,10.003,False,new
có thể đạt,3,17,14,6.295,9.341,False,new
trong phim điện,3,4,4,6.295,9.706,False,new
tuần để có,3,3,3,6.295,8.175,False,new
đã trở nên,3,4,4,6.294,11.659,False,new
học hỏi và,3,4,4,6.294,11.05,False,new
vị nhất tại,3,3,3,6.294,9.136,False,new
Đây là năm,3,18,14,6.293,10.718,False,new
ra sản phẩm,3,8,8,6.293,9.491,False,new
khỏe của người,3,8,3,6.293,6.279,False,new
lớn đối với,3,6,6,6.293,10.845,False,new
và không hề,3,5,5,6.293,10.815,False,new
triệu đồng cho,3,4,3,6.293,9.495,False,new
với Việt Nam.,3,3,3,6.293,10.513,False,new
trong những thập,3,3,3,6.293,8.776,False,new
một loại hình,3,3,3,6.293,9.803,False,new
Việt Nam với,3,20,18,6.292,10.529,False,new
cụ thể và,3,6,6,6.292,10.197,False,new
sống của mọi,3,3,2,6.292,6.828,False,new
nơi mà các,3,3,3,6.292,9.377,False,new
lại tác động,3,3,3,6.292,10.119,False,new
vẫn sẽ tiếp,3,4,4,6.291,8.542,False,new
động lớn nhất,3,4,3,6.291,7.696,False,new
không quan trọng,3,3,3,6.291,9.88,False,new
lượng lên đến,3,3,3,6.291,8.559,False,new
vô số các,3,5,5,6.29,10.321,False,new
phẩm trên thị,3,3,3,6.29,3.267,False,new
thức vào ngày,3,3,2,6.29,7.895,False,new
đã tiếp tục,3,3,3,6.29,11.185,False,new
sử dụng một,3,7,7,6.289,9.941,False,new
đầu xuất hiện,3,6,6,6.289,9.63,False,new
vào năm nếu,3,4,4,6.289,9.966,False,new
trong việc cung,3,4,3,6.289,8.002,False,new
đã chỉ đạo,3,3,2,6.289,10.292,False,new
của nam chính,3,3,3,6.289,10.463,False,new
chính thức từ,3,4,4,6.287,10.896,False,new
được phát hành,3,9,7,6.286,10.264,False,new
những lời chỉ,3,3,3,6.286,9.55,False,new
